"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"65","1",64799519,64800261,743,"*","12_9D_Mut_R2_macs2_peak_65",49,".",5.37809,8.39511,4.93852,404,"Intron (ENSMUST00000139649/ENSMUSG00000051344, intron 7 of 8)",74,64793809,64836764,42956,2,"ENSMUSG00000051344","ENSMUST00000187188",36503,"241075","Plekhm3","pleckstrin homology domain containing, family M, member 3","ENSMUST00000139649;ENSMUST00000097713;ENSMUST00000187188","ENSMUSG00000051344;ENSMUSG00000051344;ENSMUSG00000051344","0;0;0"
"66","1",65948472,65949695,1224,"*","12_9D_Mut_R2_macs2_peak_66",68,".",6.20549,10.4204,6.86577,875,"Distal Intergenic",74,65926538,65928306,1769,1,"ENSMUSG00000025945","ENSMUST00000114027",21934,"12969","Crygf","crystallin, gamma F",NA,NA,NA
"67","1",69456756,69456866,111,"*","12_9D_Mut_R2_macs2_peak_67",180,".",10.3425,21.996,18.0394,73,"Distal Intergenic",74,69441056,69444084,3029,1,"ENSMUSG00000099804","ENSMUST00000189646",15700,NA,NA,NA,NA,NA,NA
"68","1",72583335,72583480,146,"*","12_9D_Mut_R2_macs2_peak_68",31,".",4.55069,6.49685,3.15151,119,"Promoter (<=1kb)",74,72583251,72633134,49884,1,"ENSMUSG00000039354","ENSMUST00000047615",84,"54380","Smarcal1","SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1","ENSMUST00000145868;ENSMUST00000133123;ENSMUST00000152814;ENSMUST00000156797;ENSMUST00000136498;ENSMUST00000047615;ENSMUST00000152225;ENSMUST00000150725","ENSMUSG00000039354;ENSMUSG00000039354;ENSMUSG00000039354;ENSMUSG00000039354;ENSMUSG00000039354;ENSMUSG00000039354;ENSMUSG00000039354;ENSMUSG00000039354","0;0;0;0;0;0;-135;-2158"
"69","1",74284710,74284923,214,"*","12_9D_Mut_R2_macs2_peak_69",21,".",3.55749,5.34594,2.12858,104,"Promoter (<=1kb)",74,74279840,74284738,4899,2,"ENSMUSG00000006299","ENSMUST00000006462",0,"227290","Aamp","angio-associated migratory protein","ENSMUST00000006462;ENSMUST00000186833;ENSMUST00000178235;ENSMUST00000187046;ENSMUST00000191258;ENSMUST00000190008;ENSMUST00000016309;ENSMUST00000152603;ENSMUST00000135384;ENSMUST00000113796;ENSMUST00000128505;ENSMUST00000113805;ENSMUST00000027370;ENSMUST00000129219;ENSMUST00000138620;ENSMUST00000087226;ENSMUST00000152492;ENSMUST00000187908;ENSMUST00000192088","ENSMUSG00000006299;ENSMUSG00000006299;ENSMUSG00000006299;ENSMUSG00000006299;ENSMUSG00000006299;ENSMUSG00000006299;ENSMUSG00000006301;ENSMUSG00000006301;ENSMUSG00000006301;ENSMUSG00000006301;ENSMUSG00000006301;ENSMUSG00000026179;ENSMUSG00000026179;ENSMUSG00000026179;ENSMUSG00000026179;ENSMUSG00000026179;ENSMUSG00000026179;ENSMUSG00000101503;ENSMUSG00000103013","0;-694;-30;-731;-1568;-289;19482;10772;19428;19438;6305;-7;-122;-127;-131;-132;-854;3549;2937"
"70","1",74588137,74588268,132,"*","12_9D_Mut_R2_macs2_peak_70",23,".",4.11939,5.57424,2.32456,0,"Promoter (<=1kb)",74,74566502,74588145,21644,2,"ENSMUSG00000026135","ENSMUST00000066986",0,"77264","Zfp142","zinc finger protein 142","ENSMUST00000113737;ENSMUST00000027315;ENSMUST00000066986;ENSMUST00000156613;ENSMUST00000127921;ENSMUST00000136865;ENSMUST00000130112;ENSMUST00000147011;ENSMUST00000113733;ENSMUST00000027358;ENSMUST00000113732;ENSMUST00000147464;ENSMUST00000175414","ENSMUSG00000026135;ENSMUSG00000026135;ENSMUSG00000026135;ENSMUSG00000026135;ENSMUSG00000026135;ENSMUSG00000026135;ENSMUSG00000026135;ENSMUSG00000026135;ENSMUSG00000026172;ENSMUSG00000026172;ENSMUSG00000026172;ENSMUSG00000026172;ENSMUSG00000093155","-109;-112;0;0;-2474;0;-185;-4;-21;-32;-106;-1998;-1165"
"71","1",75460818,75462368,1551,"*","12_9D_Mut_R2_macs2_peak_71",128,".",7.30811,16.6005,12.814,1146,"Intron (ENSMUST00000113577/ENSMUSG00000033007, intron 1 of 8)",74,75468570,75470761,2192,2,"ENSMUSG00000102605","ENSMUST00000194916",8393,NA,NA,NA,"ENSMUST00000113577;ENSMUST00000037708","ENSMUSG00000033007;ENSMUSG00000033007","0;0"
"72","1",75714233,75714765,533,"*","12_9D_Mut_R2_macs2_peak_72",49,".",5.37809,8.39511,4.93852,117,"Distal Intergenic",74,75636390,75637179,790,1,"ENSMUSG00000082012","ENSMUST00000121823",77843,"383531","Gm5257","ribosomal protein L7A pseudogene",NA,NA,NA
"73","1",78573737,78574632,896,"*","12_9D_Mut_R2_macs2_peak_73",512,".",18.2091,55.5427,51.2397,170,"Distal Intergenic",74,78595031,78609508,14478,2,"ENSMUSG00000099364","ENSMUST00000190504",34876,NA,NA,NA,NA,NA,NA
"74","1",79750228,79750358,131,"*","12_9D_Mut_R2_macs2_peak_74",23,".",4.13699,5.60175,2.32456,45,"Intron (ENSMUST00000113512/ENSMUSG00000073643, intron 1 of 11)",74,79733620,79761721,28102,2,"ENSMUSG00000073643","ENSMUST00000186464",11363,"69368","Wdfy1","WD repeat and FYVE domain containing 1","ENSMUST00000113512;ENSMUST00000113513;ENSMUST00000113514;ENSMUST00000113515;ENSMUST00000187005;ENSMUST00000113510;ENSMUST00000113511;ENSMUST00000143368;ENSMUST00000048820;ENSMUST00000186464;ENSMUST00000125641","ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643;ENSMUSG00000073643","0;0;0;0;0;0;0;0;0;0;0"
"75","1",82477501,82477973,473,"*","12_9D_Mut_R2_macs2_peak_75",99,".",7.44659,13.6625,9.97479,211,"Intron (ENSMUST00000087050/ENSMUSG00000067158, intron 37 of 47)",74,82392493,82402746,10254,2,"ENSMUSG00000100786","ENSMUST00000187929",-74755,NA,NA,NA,"ENSMUST00000087050","ENSMUSG00000067158","0"
"76","1",82871087,82871209,123,"*","12_9D_Mut_R2_macs2_peak_76",31,".",4.55069,6.49685,3.15151,107,"Intron (ENSMUST00000189220/ENSMUSG00000026159, intron 3 of 12)",74,82840073,82880122,40050,1,"ENSMUSG00000026159","ENSMUST00000186043",31014,"15463","Agfg1","ArfGAP with FG repeats 1","ENSMUST00000189220;ENSMUST00000113444;ENSMUST00000190052;ENSMUST00000063380;ENSMUST00000187899;ENSMUST00000186302;ENSMUST00000190046;ENSMUST00000186043","ENSMUSG00000026159;ENSMUSG00000026159;ENSMUSG00000026159;ENSMUSG00000026159;ENSMUSG00000026159;ENSMUSG00000026159;ENSMUSG00000026159;ENSMUSG00000026159","0;0;0;0;0;0;0;0"
"77","1",84839439,84839551,113,"*","12_9D_Mut_R2_macs2_peak_77",23,".",4.13699,5.60175,2.32456,108,"Promoter (<=1kb)",74,84749219,84839311,90093,2,"ENSMUSG00000026219","ENSMUST00000185909",-128,"14897","Trip12","thyroid hormone receptor interactor 12","ENSMUST00000027421;ENSMUST00000186465;ENSMUST00000186648;ENSMUST00000185909;ENSMUST00000186894;ENSMUST00000189496;ENSMUST00000190067;ENSMUST00000187818;ENSMUST00000097672;ENSMUST00000143656","ENSMUSG00000026219;ENSMUSG00000026219;ENSMUSG00000026219;ENSMUSG00000026219;ENSMUSG00000026219;ENSMUSG00000026219;ENSMUSG00000026219;ENSMUSG00000026219;ENSMUSG00000073633;ENSMUSG00000073633","-135;0;-151;-128;-135;-138;0;-708;-290;-302"
"78","1",85221173,85222969,1797,"*","12_9D_Mut_R2_macs2_peak_78",49,".",5.37809,8.39511,4.93852,216,"Intron (ENSMUST00000159114/ENSMUSG00000052477, intron 2 of 2)",74,85199708,85213786,14079,1,"ENSMUSG00000079457","ENSMUST00000113402",21465,"665378","Gm7609","predicted pseudogene 7609","ENSMUST00000159114;ENSMUST00000161267;ENSMUST00000162421","ENSMUSG00000052477;ENSMUSG00000052477;ENSMUSG00000052477","0;0;0"
"79","1",85234502,85234634,133,"*","12_9D_Mut_R2_macs2_peak_79",37,".",4.24347,7.08406,3.72323,93,"Intron (ENSMUST00000159114/ENSMUSG00000052477, intron 2 of 2)",74,84992690,85246397,253708,2,"ENSMUSG00000052477","ENSMUST00000159114",11763,"620078","C130026I21Rik","RIKEN cDNA C130026I21 gene","ENSMUST00000159114;ENSMUST00000161267;ENSMUST00000162421","ENSMUSG00000052477;ENSMUSG00000052477;ENSMUSG00000052477","0;0;0"
"80","1",85551817,85551924,108,"*","12_9D_Mut_R2_macs2_peak_80",36,".",4.33319,6.96146,3.60433,45,"Promoter (2-3kb)",74,85549687,85550577,891,1,"ENSMUSG00000118607","ENSMUST00000113407",2130,"101055758","Gm7592","predicted gene 7592","ENSMUST00000239236;ENSMUST00000113407","ENSMUSG00000118607;ENSMUSG00000118607","0;2130"
"81","1",85668040,85668264,225,"*","12_9D_Mut_R2_macs2_peak_81",40,".",4.96439,7.42892,4.0268,191,"Intron (ENSMUST00000155094/ENSMUSG00000026222, intron 6 of 16)",74,85671825,85682716,10892,1,"ENSMUSG00000026222","ENSMUST00000129951",-3561,"20684","Sp100","nuclear antigen Sp100","ENSMUST00000155094;ENSMUST00000145440;ENSMUST00000054279;ENSMUST00000147552;ENSMUST00000153574;ENSMUST00000150967;ENSMUST00000066427;ENSMUST00000129951","ENSMUSG00000026222;ENSMUSG00000026222;ENSMUSG00000026222;ENSMUSG00000026222;ENSMUSG00000026222;ENSMUSG00000026222;ENSMUSG00000026222;ENSMUSG00000026222","0;0;0;0;0;0;0;-3561"
"82","1",88277312,88277721,410,"*","12_9D_Mut_R2_macs2_peak_82",61,".",3.70964,9.62144,6.10906,334,"Promoter (<=1kb)",74,88277661,88308073,30413,1,"ENSMUSG00000036251","ENSMUST00000148138",0,"171382","Trpm8","transient receptor potential cation channel, subfamily M, member 8","ENSMUST00000148138;ENSMUST00000054674;ENSMUST00000065420;ENSMUST00000147393;ENSMUST00000128532;ENSMUST00000126739","ENSMUSG00000036251;ENSMUSG00000044783;ENSMUSG00000044783;ENSMUSG00000044783;ENSMUSG00000044783;ENSMUSG00000044783","0;0;0;0;-4193;0"
"83","1",88614201,88615660,1460,"*","12_9D_Mut_R2_macs2_peak_83",40,".",4.96439,7.42892,4.0268,297,"Distal Intergenic",74,88653085,88654845,1761,1,"ENSMUSG00000104057","ENSMUST00000194311",-37425,NA,NA,NA,NA,NA,NA
"84","1",89070099,89070207,109,"*","12_9D_Mut_R2_macs2_peak_84",34,".",4.40073,6.79618,3.44361,21,"Promoter (<=1kb)",74,89070415,89155068,84654,1,"ENSMUSG00000036206","ENSMUST00000066279",-208,"98402","Sh3bp4","SH3-domain binding protein 4","ENSMUST00000066279;ENSMUST00000123745","ENSMUSG00000036206;ENSMUSG00000036206","-208;-246"
"85","1",89501826,89502292,467,"*","12_9D_Mut_R2_macs2_peak_85",37,".",4.79322,7.15508,3.7918,407,"Intron (ENSMUST00000027521/ENSMUSG00000055013, intron 1 of 17)",74,89483438,89485821,2384,1,"ENSMUSG00000104114","ENSMUST00000192974",18388,NA,NA,NA,"ENSMUST00000027521;ENSMUST00000190096","ENSMUSG00000055013;ENSMUSG00000055013","0;0"
"86","1",89502532,89502698,167,"*","12_9D_Mut_R2_macs2_peak_86",28,".",4.33736,6.15885,2.86449,35,"Intron (ENSMUST00000027521/ENSMUSG00000055013, intron 1 of 17)",74,89483438,89485821,2384,1,"ENSMUSG00000104114","ENSMUST00000192974",19094,NA,NA,NA,"ENSMUST00000027521;ENSMUST00000190096","ENSMUSG00000055013;ENSMUSG00000055013","0;0"
"87","1",90445990,90448409,2420,"*","12_9D_Mut_R2_macs2_peak_87",170,".",9.73266,20.9566,17.0298,882,"Distal Intergenic",74,90453394,90454501,1108,2,"ENSMUSG00000101997","ENSMUST00000187630",6092,NA,NA,NA,"ENSMUST00000187630","ENSMUSG00000101997","6092"
"88","1",91422173,91422502,330,"*","12_9D_Mut_R2_macs2_peak_88",59,".",5.43626,9.49594,5.98719,123,"Intron (ENSMUST00000069620/ENSMUSG00000055866, intron 19 of 22)",74,91412348,91414038,1691,2,"ENSMUSG00000067071","ENSMUST00000150520",-8135,"55927","Hes6","hairy and enhancer of split 6","ENSMUST00000069620","ENSMUSG00000055866","0"
"89","1",92352969,92353162,194,"*","12_9D_Mut_R2_macs2_peak_89",31,".",4.55069,6.49685,3.15151,60,"Distal Intergenic",74,92324510,92329888,5379,1,"ENSMUSG00000101265","ENSMUST00000187370",28459,NA,NA,NA,NA,NA,NA
"90","1",92353467,92353620,154,"*","12_9D_Mut_R2_macs2_peak_90",22,".",4.02929,5.43334,2.21236,35,"Distal Intergenic",74,92324510,92329888,5379,1,"ENSMUSG00000101265","ENSMUST00000187370",28957,NA,NA,NA,NA,NA,NA
"91","1",93944802,93944976,175,"*","12_9D_Mut_R2_macs2_peak_91",15,".",3.72329,4.74698,1.55188,95,"Distal Intergenic",74,93928037,93941239,13203,1,"ENSMUSG00000093805","ENSMUST00000177958",16765,"100041596","Gal3st2b","galactose-3-O-sulfotransferase 2B","ENSMUST00000178757;ENSMUST00000177958","ENSMUSG00000093805;ENSMUSG00000093805","26491;16765"
"92","1",94729209,94729593,385,"*","12_9D_Mut_R2_macs2_peak_92",40,".",4.96439,7.42892,4.0268,292,"Distal Intergenic",74,94797083,94802452,5370,1,"ENSMUSG00000100518","ENSMUST00000190754",-67490,"74689","4930440C22Rik","RIKEN cDNA 4930440C22 gene",NA,NA,NA
"93","1",95451927,95452045,119,"*","12_9D_Mut_R2_macs2_peak_93",532,".",20.685,57.5145,53.2074,38,"Distal Intergenic",74,95498621,95499151,531,1,"ENSMUSG00000081051","ENSMUST00000117288",-46576,"100041686","Gm15427","predicted pseudogene 15427",NA,NA,NA
"94","1",100180134,100180342,209,"*","12_9D_Mut_R2_macs2_peak_94",455,".",18.6165,49.8651,45.5796,52,"Intron (ENSMUST00000086738/ENSMUSG00000067028, intron 10 of 23)",74,100252629,100369839,117211,1,"ENSMUSG00000067028","ENSMUST00000185484",-72287,"241175","Cntnap5b","contactin associated protein-like 5B","ENSMUST00000086738;ENSMUST00000188735","ENSMUSG00000067028;ENSMUSG00000067028","0;0"
"95","1",101103963,101104090,128,"*","12_9D_Mut_R2_macs2_peak_95",15,".",3.72329,4.74698,1.55188,36,"Distal Intergenic",74,101155809,101175202,19394,1,"ENSMUSG00000100684","ENSMUST00000187932",-51719,"100504525","Gm20268","predicted gene, 20268",NA,NA,NA
"96","1",101104206,101104502,297,"*","12_9D_Mut_R2_macs2_peak_96",31,".",4.55069,6.49685,3.15151,130,"Distal Intergenic",74,101155809,101175202,19394,1,"ENSMUSG00000100684","ENSMUST00000187932",-51307,"100504525","Gm20268","predicted gene, 20268",NA,NA,NA
"97","1",101104746,101108282,3537,"*","12_9D_Mut_R2_macs2_peak_97",110,".",7.86029,14.7915,11.0627,2666,"Distal Intergenic",74,101155809,101175202,19394,1,"ENSMUSG00000100684","ENSMUST00000187932",-47527,"100504525","Gm20268","predicted gene, 20268",NA,NA,NA
"98","1",101928706,101928831,126,"*","12_9D_Mut_R2_macs2_peak_98",23,".",4.13699,5.60175,2.32456,33,"Distal Intergenic",74,101892958,101895091,2134,2,"ENSMUSG00000099375","ENSMUST00000186885",-33615,NA,NA,NA,NA,NA,NA
"99","1",102628213,102628322,110,"*","12_9D_Mut_R2_macs2_peak_99",768,".",25.5437,81.1658,76.8143,61,"Distal Intergenic",74,102458656,102458922,267,2,"ENSMUSG00000099989","ENSMUST00000188225",-169291,"102634495","Gm20281","LYR motif-containing protein 2 pseudogene",NA,NA,NA
"100","1",105990229,105990403,175,"*","12_9D_Mut_R2_macs2_peak_100",55,".",5.374,9.04602,5.57282,127,"Promoter (<=1kb)",74,105979350,105990282,10933,2,"ENSMUSG00000099843","ENSMUST00000185535",0,"635504","Gm7160","predicted gene 7160","ENSMUST00000118196;ENSMUST00000119166;ENSMUST00000185535;ENSMUST00000188519","ENSMUSG00000038866;ENSMUSG00000038866;ENSMUSG00000099843;ENSMUSG00000099843","0;0;0;0"
"101","1",105991549,105991720,172,"*","12_9D_Mut_R2_macs2_peak_101",20,".",3.76521,5.241,2.02773,14,"Promoter (<=1kb)",74,105990689,106034067,43379,1,"ENSMUSG00000038866","ENSMUST00000119166",860,"227449","Zcchc2","zinc finger, CCHC domain containing 2","ENSMUST00000118196;ENSMUST00000119166;ENSMUST00000185535;ENSMUST00000188519","ENSMUSG00000038866;ENSMUSG00000038866;ENSMUSG00000099843;ENSMUSG00000099843","0;0;0;0"
"102","1",106300222,106300406,185,"*","12_9D_Mut_R2_macs2_peak_102",40,".",4.96439,7.42892,4.0268,22,"Intron (ENSMUST00000061047/ENSMUSG00000044340, intron 3 of 16)",74,106317238,106319015,1778,1,"ENSMUSG00000044340","ENSMUST00000124895",-16832,"98432","Phlpp1","PH domain and leucine rich repeat protein phosphatase 1","ENSMUST00000061047","ENSMUSG00000044340","0"
"103","1",106473486,106473647,162,"*","12_9D_Mut_R2_macs2_peak_103",31,".",4.55069,6.49685,3.15151,151,"Distal Intergenic",74,106439600,106439870,271,1,"ENSMUSG00000099604","ENSMUST00000189471",33886,"626075","Gm6651","predicted gene 6651",NA,NA,NA
"104","1",108038896,108039247,352,"*","12_9D_Mut_R2_macs2_peak_104",23,".",4.13699,5.60175,2.32456,165,"Distal Intergenic",74,107963122,107963307,186,2,"ENSMUSG00000099484","ENSMUST00000186072",-75589,NA,NA,NA,NA,NA,NA
"105","1",108039815,108040321,507,"*","12_9D_Mut_R2_macs2_peak_105",23,".",4.13699,5.60175,2.32456,201,"Distal Intergenic",74,107963122,107963307,186,2,"ENSMUSG00000099484","ENSMUST00000186072",-76508,NA,NA,NA,NA,NA,NA
"106","1",108082737,108082857,121,"*","12_9D_Mut_R2_macs2_peak_106",23,".",4.13699,5.60175,2.32456,81,"Distal Intergenic",74,107963122,107963307,186,2,"ENSMUSG00000099484","ENSMUST00000186072",-119430,NA,NA,NA,NA,NA,NA
"107","1",109256784,109258682,1899,"*","12_9D_Mut_R2_macs2_peak_107",99,".",7.44659,13.6625,9.97479,652,"Distal Intergenic",74,108997634,108998760,1127,2,"ENSMUSG00000100831","ENSMUST00000188261",-258024,"100415976","Gm17847","keratin 18 pseudogene",NA,NA,NA
"108","1",113722187,113722939,753,"*","12_9D_Mut_R2_macs2_peak_108",49,".",5.37809,8.39511,4.93852,641,"Distal Intergenic",74,113717914,113718047,134,2,"ENSMUSG00000084546","ENSMUST00000122597",-4140,NA,NA,NA,"ENSMUST00000122597","ENSMUSG00000084546","-4140"
"109","1",114808917,114809066,150,"*","12_9D_Mut_R2_macs2_peak_109",23,".",4.13699,5.60175,2.32456,20,"Distal Intergenic",74,115219190,115219763,574,2,"ENSMUSG00000101687","ENSMUST00000185902",410697,"227506","Gm4854","leukotriene A4 hydrolase pseudogene",NA,NA,NA
"110","1",115804829,115805097,269,"*","12_9D_Mut_R2_macs2_peak_110",31,".",4.55069,6.49685,3.15151,47,"Intron (ENSMUST00000043725/ENSMUSG00000070695, intron 1 of 23)",74,115684756,116587323,902568,1,"ENSMUSG00000070695","ENSMUST00000043725",120073,"636808","Cntnap5a","contactin associated protein-like 5A","ENSMUST00000043725","ENSMUSG00000070695","0"
"111","1",115805506,115805707,202,"*","12_9D_Mut_R2_macs2_peak_111",23,".",4.13699,5.60175,2.32456,18,"Intron (ENSMUST00000043725/ENSMUSG00000070695, intron 1 of 23)",74,115684756,116587323,902568,1,"ENSMUSG00000070695","ENSMUST00000043725",120750,"636808","Cntnap5a","contactin associated protein-like 5A","ENSMUST00000043725","ENSMUSG00000070695","0"
"112","1",117253711,117254542,832,"*","12_9D_Mut_R2_macs2_peak_112",110,".",7.86029,14.7915,11.0627,505,"Distal Intergenic",74,117392257,117393532,1276,2,"ENSMUSG00000101154","ENSMUST00000189740",138990,"100046707","Gm17777","predicted gene, 17777",NA,NA,NA
"113","1",118490295,118491789,1495,"*","12_9D_Mut_R2_macs2_peak_113",78,".",6.61919,11.4755,7.8745,346,"Intron (ENSMUST00000049404/ENSMUSG00000064302, intron 8 of 39)",74,118482039,118607137,125099,1,"ENSMUSG00000064302","ENSMUST00000191823",8256,"76707","Clasp1","CLIP associating protein 1","ENSMUST00000049404;ENSMUST00000070989;ENSMUST00000178710;ENSMUST00000190571;ENSMUST00000189676;ENSMUST00000190733;ENSMUST00000187713;ENSMUST00000189738;ENSMUST00000165223;ENSMUST00000189570;ENSMUST00000190135;ENSMUST00000191445;ENSMUST00000189262;ENSMUST00000186349;ENSMUST00000185405;ENSMUST00000188710;ENSMUST00000203009;ENSMUST00000203646;ENSMUST00000204886;ENSMUST00000204552;ENSMUST00000204904;ENSMUST00000191823","ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302;ENSMUSG00000064302","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
"114","1",121202887,121204477,1591,"*","12_9D_Mut_R2_macs2_peak_114",311,".",14.4795,35.312,31.1115,822,"Distal Intergenic",74,121224276,121227526,3251,1,"ENSMUSG00000101700","ENSMUST00000191007",-19799,NA,NA,NA,NA,NA,NA
"115","1",121483526,121484855,1330,"*","12_9D_Mut_R2_macs2_peak_115",112,".",7.68864,14.9581,11.224,857,"Intron (ENSMUST00000036025/ENSMUSG00000026339, intron 17 of 23)",74,121491217,121499477,8261,1,"ENSMUSG00000026339","ENSMUST00000152959",-6362,"70829","Ccdc93","coiled-coil domain containing 93","ENSMUST00000036025;ENSMUST00000112621;ENSMUST00000152863","ENSMUSG00000026339;ENSMUSG00000026339;ENSMUSG00000085857","0;0;8348"
"116","1",122773018,122773288,271,"*","12_9D_Mut_R2_macs2_peak_116",31,".",4.55069,6.49685,3.15151,145,"Distal Intergenic",74,122810306,122810682,377,1,"ENSMUSG00000099451","ENSMUST00000190942",-37018,NA,NA,NA,NA,NA,NA
"117","1",123303742,123303900,159,"*","12_9D_Mut_R2_macs2_peak_117",110,".",7.86029,14.7915,11.0627,69,"Distal Intergenic",74,123287574,123287807,234,1,"ENSMUSG00000101495","ENSMUST00000189001",16168,NA,NA,NA,NA,NA,NA
"118","1",124967892,124968057,166,"*","12_9D_Mut_R2_macs2_peak_118",31,".",4.55069,6.49685,3.15151,141,"Distal Intergenic",74,124505757,124846039,340283,2,"ENSMUSG00000036815","ENSMUST00000187286",-121853,"269109","Dpp10","dipeptidylpeptidase 10",NA,NA,NA
"119","1",125390223,125390499,277,"*","12_9D_Mut_R2_macs2_peak_119",40,".",4.96439,7.42892,4.0268,157,"Distal Intergenic",74,125393484,125397612,4129,2,"ENSMUSG00000026341","ENSMUST00000186008",7113,"74117","Actr3","ARP3 actin-related protein 3","ENSMUST00000027579;ENSMUST00000178474;ENSMUST00000186008;ENSMUST00000191578","ENSMUSG00000026341;ENSMUSG00000026341;ENSMUSG00000026341;ENSMUSG00000026341","45228;45048;7113;44982"
"120","1",128065240,128065718,479,"*","12_9D_Mut_R2_macs2_peak_120",49,".",5.37809,8.39511,4.93852,350,"Intron (ENSMUST00000086614/ENSMUSG00000036086, intron 2 of 20)",74,128084460,128089331,4872,2,"ENSMUSG00000102782","ENSMUST00000194969",23613,NA,NA,NA,"ENSMUST00000086614;ENSMUST00000112538;ENSMUST00000097597;ENSMUST00000127393;ENSMUST00000124876","ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086","0;0;0;0;0"
"121","1",128066189,128066306,118,"*","12_9D_Mut_R2_macs2_peak_121",23,".",4.13699,5.60175,2.32456,54,"Intron (ENSMUST00000086614/ENSMUSG00000036086, intron 2 of 20)",74,128084460,128089331,4872,2,"ENSMUSG00000102782","ENSMUST00000194969",23025,NA,NA,NA,"ENSMUST00000086614;ENSMUST00000112538;ENSMUST00000097597;ENSMUST00000127393;ENSMUST00000124876","ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086","0;0;0;0;0"
"122","1",128102733,128103014,282,"*","12_9D_Mut_R2_macs2_peak_122",28,".",4.3281,6.14414,2.85034,106,"Promoter (<=1kb)",74,127954670,128103001,148332,2,"ENSMUSG00000036086","ENSMUST00000112538",0,"226409","Zranb3","zinc finger, RAN-binding domain containing 3","ENSMUST00000086614;ENSMUST00000112538;ENSMUST00000097597;ENSMUST00000127393;ENSMUST00000124876;ENSMUST00000191016;ENSMUST00000188381;ENSMUST00000187900;ENSMUST00000036288;ENSMUST00000185389;ENSMUST00000193284","ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000036086;ENSMUSG00000056211;ENSMUSG00000056211;ENSMUSG00000056211;ENSMUSG00000056211;ENSMUSG00000056211;ENSMUSG00000103999","0;0;0;0;0;-287;-307;-310;-310;-317;-1263"
